ruta_imagen1,ruta_imagen2,ruta_imagen3,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, -2.0, 138.064051586952, 87.22702581659206, 97.01350425628958].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, -2.0, 138.064051586952, 87.22702581659206, 97.01350425628958].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, -2.0, 138.064051586952, 87.22702581659206, 97.01350425628958].png",5.49778714378214,-2.0943951023932,-2,138.064051586952,87.2270258165921,97.0135042562896
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, -2.0943951023931953, 113.5299759572107, 127.81615469968253, 123.07450642802809].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, -2.0943951023931953, 113.5299759572107, 127.81615469968253, 123.07450642802809].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, -2.0943951023931953, 113.5299759572107, 127.81615469968253, 123.07450642802809].png",5.49778714378214,-2.0943951023932,-2.0943951023932,113.529975957211,127.816154699683,123.074506428028
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, -1.832595714594046, 166.545200441234, 3.397165609978323, 58.540782891420164].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, -1.832595714594046, 166.545200441234, 3.397165609978323, 58.540782891420164].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, -1.832595714594046, 166.545200441234, 3.397165609978323, 58.540782891420164].png",5.49778714378214,-2.0943951023932,-1.83259571459405,166.545200441234,3.39716560997832,58.5407828914202
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, -1.5707963267948966, 95.87853523704997, 49.957492660676934, 13.432906035098073].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, -1.5707963267948966, 95.87853523704997, 49.957492660676934, 13.432906035098073].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, -1.5707963267948966, 95.87853523704997, 49.957492660676934, 13.432906035098073].png",5.49778714378214,-2.0943951023932,-1.5707963267949,95.87853523705,49.9574926606769,13.4329060350981
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, -1.308996938995747, 35.08956467626001, 39.46299813566187, 4.168706336914065].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, -1.308996938995747, 35.08956467626001, 39.46299813566187, 4.168706336914065].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, -1.308996938995747, 35.08956467626001, 39.46299813566187, 4.168706336914065].png",5.49778714378214,-2.0943951023932,-1.30899693899575,35.08956467626,39.4629981356619,4.16870633691407
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, 2.0, 135.34772040494462, 165.92354859237662, 78.30460688774373].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, 2.0, 135.34772040494462, 165.92354859237662, 78.30460688774373].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, 2.0, 135.34772040494462, 165.92354859237662, 78.30460688774373].png",5.49778714378214,-2.0943951023932,2,135.347720404945,165.923548592377,78.3046068877437
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, 2.0943951023931953, 168.00032980048786, 145.25297211685802, 24.273257047336962].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, 2.0943951023931953, 168.00032980048786, 145.25297211685802, 24.273257047336962].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, 2.0943951023931953, 168.00032980048786, 145.25297211685802, 24.273257047336962].png",5.49778714378214,-2.0943951023932,2.0943951023932,168.000329800488,145.252972116858,24.273257047337
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, 1.832595714594046, 89.94880958093985, 161.49838339785333, 41.857773185668584].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, 1.832595714594046, 89.94880958093985, 161.49838339785333, 41.857773185668584].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, 1.832595714594046, 89.94880958093985, 161.49838339785333, 41.857773185668584].png",5.49778714378214,-2.0943951023932,1.83259571459405,89.9488095809399,161.498383397853,41.8577731856686
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, 1.5707963267948966, 132.45962424031325, 179.29596402326962, 94.85306571117702].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, 1.5707963267948966, 132.45962424031325, 179.29596402326962, 94.85306571117702].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, 1.5707963267948966, 132.45962424031325, 179.29596402326962, 94.85306571117702].png",5.49778714378214,-2.0943951023932,1.5707963267949,132.459624240313,179.29596402327,94.853065711177
"capturas/raw/img_[5.497787143782138, -2.0943951023931957, 1.308996938995747, 51.18499713062391, 91.81816284376066, 0.964093882448056].png","capturas/raw1/img_[5.497787143782138, -2.0943951023931957, 1.308996938995747, 51.18499713062391, 91.81816284376066, 0.964093882448056].png","capturas/raw2/img_[5.497787143782138, -2.0943951023931957, 1.308996938995747, 51.18499713062391, 91.81816284376066, 0.964093882448056].png",5.49778714378214,-2.0943951023932,1.30899693899575,51.1849971306239,91.8181628437607,0.964093882448056
"capturas/raw/img_[5.497787143782138, -1.884955592153876, -2.0, 105.15995136406485, 119.25045580328465, 178.9713792251651].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, -2.0, 105.15995136406485, 119.25045580328465, 178.9713792251651].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, -2.0, 105.15995136406485, 119.25045580328465, 178.9713792251651].png",5.49778714378214,-1.88495559215388,-2,105.159951364065,119.250455803285,178.971379225165
"capturas/raw/img_[5.497787143782138, -1.884955592153876, -2.0943951023931953, 61.24026659223722, 146.4248795065676, 91.07916392885954].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, -2.0943951023931953, 61.24026659223722, 146.4248795065676, 91.07916392885954].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, -2.0943951023931953, 61.24026659223722, 146.4248795065676, 91.07916392885954].png",5.49778714378214,-1.88495559215388,-2.0943951023932,61.2402665922372,146.424879506568,91.0791639288595
"capturas/raw/img_[5.497787143782138, -1.884955592153876, -1.832595714594046, 163.25552522783883, 44.20499597312108, 178.0254249524091].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, -1.832595714594046, 163.25552522783883, 44.20499597312108, 178.0254249524091].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, -1.832595714594046, 163.25552522783883, 44.20499597312108, 178.0254249524091].png",5.49778714378214,-1.88495559215388,-1.83259571459405,163.255525227839,44.2049959731211,178.025424952409
"capturas/raw/img_[5.497787143782138, -1.884955592153876, -1.5707963267948966, 27.829517695235918, 166.71894176002257, 33.52882143846763].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, -1.5707963267948966, 27.829517695235918, 166.71894176002257, 33.52882143846763].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, -1.5707963267948966, 27.829517695235918, 166.71894176002257, 33.52882143846763].png",5.49778714378214,-1.88495559215388,-1.5707963267949,27.8295176952359,166.718941760023,33.5288214384676
"capturas/raw/img_[5.497787143782138, -1.884955592153876, -1.308996938995747, 15.374627106158181, 16.740232630194782, 177.4470125332298].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, -1.308996938995747, 15.374627106158181, 16.740232630194782, 177.4470125332298].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, -1.308996938995747, 15.374627106158181, 16.740232630194782, 177.4470125332298].png",5.49778714378214,-1.88495559215388,-1.30899693899575,15.3746271061582,16.7402326301948,177.44701253323
"capturas/raw/img_[5.497787143782138, -1.884955592153876, 2.0, 25.99597004047574, 152.36076623618882, 90.32078952576343].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, 2.0, 25.99597004047574, 152.36076623618882, 90.32078952576343].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, 2.0, 25.99597004047574, 152.36076623618882, 90.32078952576343].png",5.49778714378214,-1.88495559215388,2,25.9959700404757,152.360766236189,90.3207895257634
"capturas/raw/img_[5.497787143782138, -1.884955592153876, 2.0943951023931953, 86.9275415441606, 111.9205907549933, 90.04801348624898].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, 2.0943951023931953, 86.9275415441606, 111.9205907549933, 90.04801348624898].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, 2.0943951023931953, 86.9275415441606, 111.9205907549933, 90.04801348624898].png",5.49778714378214,-1.88495559215388,2.0943951023932,86.9275415441606,111.920590754993,90.048013486249
"capturas/raw/img_[5.497787143782138, -1.884955592153876, 1.832595714594046, 111.12846399790934, 117.61001733643563, 116.72362226957728].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, 1.832595714594046, 111.12846399790934, 117.61001733643563, 116.72362226957728].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, 1.832595714594046, 111.12846399790934, 117.61001733643563, 116.72362226957728].png",5.49778714378214,-1.88495559215388,1.83259571459405,111.128463997909,117.610017336436,116.723622269577
"capturas/raw/img_[5.497787143782138, -1.884955592153876, 1.5707963267948966, 30.608711381766575, 69.43270894936873, 4.040286565274158].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, 1.5707963267948966, 30.608711381766575, 69.43270894936873, 4.040286565274158].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, 1.5707963267948966, 30.608711381766575, 69.43270894936873, 4.040286565274158].png",5.49778714378214,-1.88495559215388,1.5707963267949,30.6087113817666,69.4327089493687,4.04028656527416
"capturas/raw/img_[5.497787143782138, -1.884955592153876, 1.308996938995747, 131.1257734900756, 176.39917858649943, 171.80617960118937].png","capturas/raw1/img_[5.497787143782138, -1.884955592153876, 1.308996938995747, 131.1257734900756, 176.39917858649943, 171.80617960118937].png","capturas/raw2/img_[5.497787143782138, -1.884955592153876, 1.308996938995747, 131.1257734900756, 176.39917858649943, 171.80617960118937].png",5.49778714378214,-1.88495559215388,1.30899693899575,131.125773490076,176.399178586499,171.806179601189
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, -2.0, 129.73996290276162, 10.403362073677027, 30.264615817601477].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, -2.0, 129.73996290276162, 10.403362073677027, 30.264615817601477].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, -2.0, 129.73996290276162, 10.403362073677027, 30.264615817601477].png",5.49778714378214,-1.67551608191456,-2,129.739962902762,10.403362073677,30.2646158176015
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, -2.0943951023931953, 72.43825545891734, 140.3538174012781, 6.6278437148146025].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, -2.0943951023931953, 72.43825545891734, 140.3538174012781, 6.6278437148146025].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, -2.0943951023931953, 72.43825545891734, 140.3538174012781, 6.6278437148146025].png",5.49778714378214,-1.67551608191456,-2.0943951023932,72.4382554589173,140.353817401278,6.6278437148146
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, -1.832595714594046, 114.4148663605783, 66.96178460018622, 178.14179288993589].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, -1.832595714594046, 114.4148663605783, 66.96178460018622, 178.14179288993589].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, -1.832595714594046, 114.4148663605783, 66.96178460018622, 178.14179288993589].png",5.49778714378214,-1.67551608191456,-1.83259571459405,114.414866360578,66.9617846001862,178.141792889936
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, -1.5707963267948966, 159.25191191627565, 19.943369840367527, 107.89899980398248].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, -1.5707963267948966, 159.25191191627565, 19.943369840367527, 107.89899980398248].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, -1.5707963267948966, 159.25191191627565, 19.943369840367527, 107.89899980398248].png",5.49778714378214,-1.67551608191456,-1.5707963267949,159.251911916276,19.9433698403675,107.898999803982
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, -1.308996938995747, 39.533858224043065, 173.68820842660088, 98.96273263795337].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, -1.308996938995747, 39.533858224043065, 173.68820842660088, 98.96273263795337].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, -1.308996938995747, 39.533858224043065, 173.68820842660088, 98.96273263795337].png",5.49778714378214,-1.67551608191456,-1.30899693899575,39.5338582240431,173.688208426601,98.9627326379534
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, 2.0, 176.58109870829625, 4.44602324993239, 108.4039341927945].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, 2.0, 176.58109870829625, 4.44602324993239, 108.4039341927945].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, 2.0, 176.58109870829625, 4.44602324993239, 108.4039341927945].png",5.49778714378214,-1.67551608191456,2,176.581098708296,4.44602324993239,108.403934192795
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, 2.0943951023931953, 112.29290860943028, 69.90946555733926, 148.20871816549166].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, 2.0943951023931953, 112.29290860943028, 69.90946555733926, 148.20871816549166].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, 2.0943951023931953, 112.29290860943028, 69.90946555733926, 148.20871816549166].png",5.49778714378214,-1.67551608191456,2.0943951023932,112.29290860943,69.9094655573393,148.208718165492
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, 1.832595714594046, 29.918850244444027, 96.10038420377673, 70.23082803043523].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, 1.832595714594046, 29.918850244444027, 96.10038420377673, 70.23082803043523].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, 1.832595714594046, 29.918850244444027, 96.10038420377673, 70.23082803043523].png",5.49778714378214,-1.67551608191456,1.83259571459405,29.918850244444,96.1003842037767,70.2308280304352
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, 1.5707963267948966, 36.17809641032636, 108.60667717569586, 120.19175035824233].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, 1.5707963267948966, 36.17809641032636, 108.60667717569586, 120.19175035824233].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, 1.5707963267948966, 36.17809641032636, 108.60667717569586, 120.19175035824233].png",5.49778714378214,-1.67551608191456,1.5707963267949,36.1780964103264,108.606677175696,120.191750358242
"capturas/raw/img_[5.497787143782138, -1.6755160819145565, 1.308996938995747, 73.70606495102538, 94.79165282797237, 12.323016405599233].png","capturas/raw1/img_[5.497787143782138, -1.6755160819145565, 1.308996938995747, 73.70606495102538, 94.79165282797237, 12.323016405599233].png","capturas/raw2/img_[5.497787143782138, -1.6755160819145565, 1.308996938995747, 73.70606495102538, 94.79165282797237, 12.323016405599233].png",5.49778714378214,-1.67551608191456,1.30899693899575,73.7060649510254,94.7916528279724,12.3230164055992
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, -2.0, 59.78833208695659, 134.17125178412206, 55.23283822475879].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, -2.0, 59.78833208695659, 134.17125178412206, 55.23283822475879].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, -2.0, 59.78833208695659, 134.17125178412206, 55.23283822475879].png",5.49778714378214,-1.46607657167524,-2,59.7883320869566,134.171251784122,55.2328382247588
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, -2.0943951023931953, 51.38347887413541, 116.93155679821763, 3.8151842384256285].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, -2.0943951023931953, 51.38347887413541, 116.93155679821763, 3.8151842384256285].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, -2.0943951023931953, 51.38347887413541, 116.93155679821763, 3.8151842384256285].png",5.49778714378214,-1.46607657167524,-2.0943951023932,51.3834788741354,116.931556798218,3.81518423842563
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, -1.832595714594046, 109.75287749282019, 9.195266465660183, 91.6103166034582].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, -1.832595714594046, 109.75287749282019, 9.195266465660183, 91.6103166034582].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, -1.832595714594046, 109.75287749282019, 9.195266465660183, 91.6103166034582].png",5.49778714378214,-1.46607657167524,-1.83259571459405,109.75287749282,9.19526646566018,91.6103166034582
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, -1.5707963267948966, 119.80079790712627, 79.8218268109345, 17.50997151086739].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, -1.5707963267948966, 119.80079790712627, 79.8218268109345, 17.50997151086739].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, -1.5707963267948966, 119.80079790712627, 79.8218268109345, 17.50997151086739].png",5.49778714378214,-1.46607657167524,-1.5707963267949,119.800797907126,79.8218268109345,17.5099715108674
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, -1.308996938995747, 12.669040877881823, 164.97852694408917, 48.958001551944704].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, -1.308996938995747, 12.669040877881823, 164.97852694408917, 48.958001551944704].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, -1.308996938995747, 12.669040877881823, 164.97852694408917, 48.958001551944704].png",5.49778714378214,-1.46607657167524,-1.30899693899575,12.6690408778818,164.978526944089,48.9580015519447
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, 2.0, 37.97583151664618, 108.31950265044094, 3.00368463913971].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, 2.0, 37.97583151664618, 108.31950265044094, 3.00368463913971].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, 2.0, 37.97583151664618, 108.31950265044094, 3.00368463913971].png",5.49778714378214,-1.46607657167524,2,37.9758315166462,108.319502650441,3.00368463913971
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, 2.0943951023931953, 67.92484380592742, 19.768239506405415, 102.39297798430486].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, 2.0943951023931953, 67.92484380592742, 19.768239506405415, 102.39297798430486].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, 2.0943951023931953, 67.92484380592742, 19.768239506405415, 102.39297798430486].png",5.49778714378214,-1.46607657167524,2.0943951023932,67.9248438059274,19.7682395064054,102.392977984305
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, 1.832595714594046, 163.7300815969288, 99.02445739918457, 114.05463136677301].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, 1.832595714594046, 163.7300815969288, 99.02445739918457, 114.05463136677301].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, 1.832595714594046, 163.7300815969288, 99.02445739918457, 114.05463136677301].png",5.49778714378214,-1.46607657167524,1.83259571459405,163.730081596929,99.0244573991846,114.054631366773
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, 1.5707963267948966, 20.532333018270478, 95.09925865942195, 52.99471647311217].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, 1.5707963267948966, 20.532333018270478, 95.09925865942195, 52.99471647311217].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, 1.5707963267948966, 20.532333018270478, 95.09925865942195, 52.99471647311217].png",5.49778714378214,-1.46607657167524,1.5707963267949,20.5323330182705,95.099258659422,52.9947164731122
"capturas/raw/img_[5.497787143782138, -1.4660765716752369, 1.308996938995747, 84.96145770738299, 119.31169166441234, 11.880054743225744].png","capturas/raw1/img_[5.497787143782138, -1.4660765716752369, 1.308996938995747, 84.96145770738299, 119.31169166441234, 11.880054743225744].png","capturas/raw2/img_[5.497787143782138, -1.4660765716752369, 1.308996938995747, 84.96145770738299, 119.31169166441234, 11.880054743225744].png",5.49778714378214,-1.46607657167524,1.30899693899575,84.961457707383,119.311691664412,11.8800547432257
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, -2.0, 103.93752766983722, 71.82738313977515, 116.2681426511114].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, -2.0, 103.93752766983722, 71.82738313977515, 116.2681426511114].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, -2.0, 103.93752766983722, 71.82738313977515, 116.2681426511114].png",5.49778714378214,-1.25663706143592,-2,103.937527669837,71.8273831397752,116.268142651111
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, -2.0943951023931953, 101.05009882981516, 44.897857948341276, 99.46116964242776].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, -2.0943951023931953, 101.05009882981516, 44.897857948341276, 99.46116964242776].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, -2.0943951023931953, 101.05009882981516, 44.897857948341276, 99.46116964242776].png",5.49778714378214,-1.25663706143592,-2.0943951023932,101.050098829815,44.8978579483413,99.4611696424278
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, -1.832595714594046, 87.06143151913712, 64.1506037678545, 73.18103946387983].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, -1.832595714594046, 87.06143151913712, 64.1506037678545, 73.18103946387983].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, -1.832595714594046, 87.06143151913712, 64.1506037678545, 73.18103946387983].png",5.49778714378214,-1.25663706143592,-1.83259571459405,87.0614315191371,64.1506037678545,73.1810394638798
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, -1.5707963267948966, 148.35149756606612, 164.4668349502593, 127.35639320074661].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, -1.5707963267948966, 148.35149756606612, 164.4668349502593, 127.35639320074661].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, -1.5707963267948966, 148.35149756606612, 164.4668349502593, 127.35639320074661].png",5.49778714378214,-1.25663706143592,-1.5707963267949,148.351497566066,164.466834950259,127.356393200747
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, -1.308996938995747, 42.50632561428464, 3.6005535690125723, 157.52188854516737].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, -1.308996938995747, 42.50632561428464, 3.6005535690125723, 157.52188854516737].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, -1.308996938995747, 42.50632561428464, 3.6005535690125723, 157.52188854516737].png",5.49778714378214,-1.25663706143592,-1.30899693899575,42.5063256142846,3.60055356901257,157.521888545167
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, 2.0, 29.166723505214325, 8.57165183218914, 64.35851792034389].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, 2.0, 29.166723505214325, 8.57165183218914, 64.35851792034389].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, 2.0, 29.166723505214325, 8.57165183218914, 64.35851792034389].png",5.49778714378214,-1.25663706143592,2,29.1667235052143,8.57165183218914,64.3585179203439
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, 2.0943951023931953, 122.95455415844572, 101.88420383409225, 27.826932388137497].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, 2.0943951023931953, 122.95455415844572, 101.88420383409225, 27.826932388137497].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, 2.0943951023931953, 122.95455415844572, 101.88420383409225, 27.826932388137497].png",5.49778714378214,-1.25663706143592,2.0943951023932,122.954554158446,101.884203834092,27.8269323881375
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, 1.832595714594046, 90.51043374161819, 98.52550361908676, 39.710777202607886].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, 1.832595714594046, 90.51043374161819, 98.52550361908676, 39.710777202607886].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, 1.832595714594046, 90.51043374161819, 98.52550361908676, 39.710777202607886].png",5.49778714378214,-1.25663706143592,1.83259571459405,90.5104337416182,98.5255036190868,39.7107772026079
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, 1.5707963267948966, 140.10565304843348, 140.7639127721885, 58.977786159239145].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, 1.5707963267948966, 140.10565304843348, 140.7639127721885, 58.977786159239145].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, 1.5707963267948966, 140.10565304843348, 140.7639127721885, 58.977786159239145].png",5.49778714378214,-1.25663706143592,1.5707963267949,140.105653048433,140.763912772189,58.9777861592391
"capturas/raw/img_[5.497787143782138, -1.2566370614359172, 1.308996938995747, 12.478903360923038, 59.668890940751204, 129.7927417128134].png","capturas/raw1/img_[5.497787143782138, -1.2566370614359172, 1.308996938995747, 12.478903360923038, 59.668890940751204, 129.7927417128134].png","capturas/raw2/img_[5.497787143782138, -1.2566370614359172, 1.308996938995747, 12.478903360923038, 59.668890940751204, 129.7927417128134].png",5.49778714378214,-1.25663706143592,1.30899693899575,12.478903360923,59.6688909407512,129.792741712813
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, -2.0, 173.65540895300217, 138.3528472975215, 35.39573284704611].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, -2.0, 173.65540895300217, 138.3528472975215, 35.39573284704611].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, -2.0, 173.65540895300217, 138.3528472975215, 35.39573284704611].png",5.49778714378214,-1.0471975511966,-2,173.655408953002,138.352847297521,35.3957328470461
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, -2.0943951023931953, 160.26525126602746, 95.44644660892371, 36.46405353616146].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, -2.0943951023931953, 160.26525126602746, 95.44644660892371, 36.46405353616146].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, -2.0943951023931953, 160.26525126602746, 95.44644660892371, 36.46405353616146].png",5.49778714378214,-1.0471975511966,-2.0943951023932,160.265251266027,95.4464466089237,36.4640535361615
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, -1.832595714594046, 95.29955297092847, 66.16603529002809, 31.152760095879945].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, -1.832595714594046, 95.29955297092847, 66.16603529002809, 31.152760095879945].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, -1.832595714594046, 95.29955297092847, 66.16603529002809, 31.152760095879945].png",5.49778714378214,-1.0471975511966,-1.83259571459405,95.2995529709285,66.1660352900281,31.1527600958799
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, -1.5707963267948966, 124.41372920880492, 41.39657813149153, 40.45509530880529].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, -1.5707963267948966, 124.41372920880492, 41.39657813149153, 40.45509530880529].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, -1.5707963267948966, 124.41372920880492, 41.39657813149153, 40.45509530880529].png",5.49778714378214,-1.0471975511966,-1.5707963267949,124.413729208805,41.3965781314915,40.4550953088053
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, -1.308996938995747, 14.206266315646936, 27.622353375752823, 7.616250394954045].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, -1.308996938995747, 14.206266315646936, 27.622353375752823, 7.616250394954045].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, -1.308996938995747, 14.206266315646936, 27.622353375752823, 7.616250394954045].png",5.49778714378214,-1.0471975511966,-1.30899693899575,14.2062663156469,27.6223533757528,7.61625039495405
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, 2.0, 38.226490747111875, 129.2594204257458, 155.16731635180267].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, 2.0, 38.226490747111875, 129.2594204257458, 155.16731635180267].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, 2.0, 38.226490747111875, 129.2594204257458, 155.16731635180267].png",5.49778714378214,-1.0471975511966,2,38.2264907471119,129.259420425746,155.167316351803
