ruta_imagen1,ruta_imagen2,ruta_imagen3,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[3.9269908169872414, -2.5132741228718345, 2.0, 173.442378898632, 144.19501688187188, 129.70235341730748].png","capturas/raw1/img_[3.9269908169872414, -2.5132741228718345, 2.0, 173.442378898632, 144.19501688187188, 129.70235341730748].png","capturas/raw2/img_[3.9269908169872414, -2.5132741228718345, 2.0, 173.442378898632, 144.19501688187188, 129.70235341730748].png",0.761564219697303,0.119182121313358,0.168447893379084,-0.082132349465128,0.727503950364884,0.535949069888168,0.420417499470271,3.92699081698724,3.769911184307756,2.0,3.7963756047836554,5.964940123921593,4.038647273715341
"capturas/raw/img_[3.9269908169872414, -2.5132741228718345, 2.0943951023931953, 128.81097942946286, 33.54429858729604, 16.70577747148174].png","capturas/raw1/img_[3.9269908169872414, -2.5132741228718345, 2.0943951023931953, 128.81097942946286, 33.54429858729604, 16.70577747148174].png","capturas/raw2/img_[3.9269908169872414, -2.5132741228718345, 2.0943951023931953, 128.81097942946286, 33.54429858729604, 16.70577747148174].png",0.854170727755932,-0.010119307690801,0.176341363378153,-0.397720118256837,0.74724135155639,-0.532160066359568,-0.015960383144735,3.92699081698724,3.769911184307756,2.0943951023932,3.147273285871755,2.1283720513985642,4.139406857122598
"capturas/raw/img_[3.9269908169872414, -2.5132741228718345, 1.832595714594046, 97.37647526333535, 54.05335419576581, 41.04122760071514].png","capturas/raw1/img_[3.9269908169872414, -2.5132741228718345, 1.832595714594046, 97.37647526333535, 54.05335419576581, 41.04122760071514].png","capturas/raw2/img_[3.9269908169872414, -2.5132741228718345, 1.832595714594046, 97.37647526333535, 54.05335419576581, 41.04122760071514].png",0.907041706926095,0.013838785039081,0.119131373070235,-0.406716764195178,0.858255518732867,-0.305837916576249,-0.066649134064,3.92699081698724,3.769911184307756,1.8325957145940501,3.1286956556420975,3.7878717383296063,3.34211575763765
"capturas/raw/img_[3.9269908169872414, -2.5132741228718345, 1.5707963267948966, 104.03419125193174, 92.99786850395549, 105.3572822486251].png","capturas/raw1/img_[3.9269908169872414, -2.5132741228718345, 1.5707963267948966, 104.03419125193174, 92.99786850395549, 105.3572822486251].png","capturas/raw2/img_[3.9269908169872414, -2.5132741228718345, 1.5707963267948966, 104.03419125193174, 92.99786850395549, 105.3572822486251].png",0.900456132355303,0.066127432575399,0.111771478493914,0.095932554005621,0.988501309520045,0.044708190532203,0.107996684478971,3.92699081698724,3.769911184307756,1.5707963267949,3.503226337059111,5.033274203441799,4.826317333751689
"capturas/raw/img_[3.9269908169872414, -2.5132741228718345, 1.308996938995747, 96.40147131287935, 169.04032438179803, 49.74894095290328].png","capturas/raw1/img_[3.9269908169872414, -2.5132741228718345, 1.308996938995747, 96.40147131287935, 169.04032438179803, 49.74894095290328].png","capturas/raw2/img_[3.9269908169872414, -2.5132741228718345, 1.308996938995747, 96.40147131287935, 169.04032438179803, 49.74894095290328].png",0.894892941783828,0.142420319491034,0.163971084035497,-0.316517954682869,0.703196006700624,0.593122603403374,0.231381368860314,3.92699081698724,3.769911184307756,1.30899693899575,2.153691705186098,5.677506395129264,5.766643802646271
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, -2.0, 153.0239787770005, 134.6073334455712, 93.8511824481683].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, -2.0, 153.0239787770005, 134.6073334455712, 93.8511824481683].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, -2.0, 153.0239787770005, 134.6073334455712, 93.8511824481683].png",0.815848340517338,0.11393579741083,0.149780272489851,-0.186608463050356,0.806227360097538,0.360773659228027,0.430136132120237,3.92699081698724,3.979350694547076,4.283185307179586,2.227531404691426,2.6604419948001876,5.88658814765418
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, -2.0943951023931953, 164.92323153402788, 25.628222104277537, 176.44638359631819].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, -2.0943951023931953, 164.92323153402788, 25.628222104277537, 176.44638359631819].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, -2.0943951023931953, 164.92323153402788, 25.628222104277537, 176.44638359631819].png",0.781217888824061,-0.020750091723306,0.155750575875437,0.686892975877879,0.3166698612514,0.040078865779549,0.652910348503128,3.92699081698724,3.979350694547076,4.188790204786386,1.5604135473592393,0.4954808755596751,0.5171949952896497
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, -1.832595714594046, 166.83714325851827, 6.4140222962797955, 34.7258164751252].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, -1.832595714594046, 166.83714325851827, 6.4140222962797955, 34.7258164751252].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, -1.832595714594046, 166.83714325851827, 6.4140222962797955, 34.7258164751252].png",0.752439042749095,-0.030325059861998,0.163872637121677,0.046854124034308,0.717226755707775,-0.675220329083608,0.165734664901769,3.92699081698724,3.979350694547076,4.450589592585536,3.47432527184926,0.13083698910073238,3.3098899392273395
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, -1.5707963267948966, 113.25038001555217, 33.50556912069494, 161.07253146737787].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, -1.5707963267948966, 113.25038001555217, 33.50556912069494, 161.07253146737787].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, -1.5707963267948966, 113.25038001555217, 33.50556912069494, 161.07253146737787].png",0.886783590270956,-0.007911348082992,0.13708018724319,0.546552000436663,0.679453936022756,-0.27987951936341,0.401610152116169,3.92699081698724,3.979350694547076,4.712388980384686,0.15304448631994205,2.089642584797488,3.9928987878884286
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, -1.308996938995747, 73.12454295901658, 21.65561834640554, 102.456634497381].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, -1.308996938995747, 73.12454295901658, 21.65561834640554, 102.456634497381].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, -1.308996938995747, 73.12454295901658, 21.65561834640554, 102.456634497381].png",0.935413110026112,-0.01245838959979,0.088024122192371,-0.03906804950244,0.819338468169951,-0.568053798793897,-0.066880817584839,3.92699081698724,3.979350694547076,4.974188368183836,4.009504580041657,2.8060624248672603,1.9256695825077017
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, 2.0, 130.90587571788768, 58.64998144531293, 153.48347541269388].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, 2.0, 130.90587571788768, 58.64998144531293, 153.48347541269388].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, 2.0, 130.90587571788768, 58.64998144531293, 153.48347541269388].png",0.864375220257934,0.016417720910632,0.161101323790172,0.52983299875004,0.737209487951709,-0.025431721589137,0.418512116726066,3.92699081698724,3.979350694547076,2.0,5.242169574296803,2.101313680697146,2.687028040384
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, 2.0943951023931953, 117.82430805103135, 94.48286034656945, 7.105725311048385].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, 2.0943951023931953, 117.82430805103135, 94.48286034656945, 7.105725311048385].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, 2.0943951023931953, 117.82430805103135, 94.48286034656945, 7.105725311048385].png",0.885683320742062,0.067246788661156,0.138527902866942,-0.673633988619428,0.698500922926443,-0.122324044605949,0.208207920499748,3.92699081698724,3.979350694547076,2.0943951023932,4.726972521798949,0.2350807388762277,0.8225400038688733
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, 1.832595714594046, 164.38562898883575, 32.90285785137793, 28.442175291285725].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, 1.832595714594046, 164.38562898883575, 32.90285785137793, 28.442175291285725].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, 1.832595714594046, 164.38562898883575, 32.90285785137793, 28.442175291285725].png",0.78409601367136,-0.015435698205499,0.177648332425067,-0.137974246745424,0.745800568951462,-0.589146376783224,0.278659586789881,3.92699081698724,3.979350694547076,1.8325957145940501,1.0228110021672876,1.486931315480497,3.3094340625674263
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, 1.5707963267948966, 96.4677762705262, 72.75775761514498, 154.12484414844977].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, 1.5707963267948966, 96.4677762705262, 72.75775761514498, 154.12484414844977].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, 1.5707963267948966, 96.4677762705262, 72.75775761514498, 154.12484414844977].png",0.907536977898053,0.037847046234474,0.106909663526653,0.501694969673426,0.850554080566665,-0.096403487749372,0.124764902859465,3.92699081698724,3.979350694547076,1.5707963267949,2.219996662832955,3.6427192361700733,3.328396776139975
"capturas/raw/img_[3.9269908169872414, -2.303834612632515, 1.308996938995747, 127.17466921910322, 166.90348707047605, 162.0277071199453].png","capturas/raw1/img_[3.9269908169872414, -2.303834612632515, 1.308996938995747, 127.17466921910322, 166.90348707047605, 162.0277071199453].png","capturas/raw2/img_[3.9269908169872414, -2.303834612632515, 1.308996938995747, 127.17466921910322, 166.90348707047605, 162.0277071199453].png",0.832359313938267,0.137486511057323,0.194188043988343,0.256832570024373,0.724904108698033,0.615585007180932,-0.172064415558354,3.92699081698724,3.979350694547076,1.30899693899575,1.5109630755117962,3.5406690838072805,4.948074440455393
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -2.0, 52.047741427963764, 137.1862397192486, 121.15833066756092].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -2.0, 52.047741427963764, 137.1862397192486, 121.15833066756092].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -2.0, 52.047741427963764, 137.1862397192486, 121.15833066756092].png",0.915594559278632,0.123366927889627,0.021749193390814,0.340919879552352,0.797568506292917,0.257128281966029,-0.426078819127275,3.92699081698724,4.188790204786386,4.283185307179586,1.7822589705276641,5.239348268478217,1.7778098311489146
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -2.0943951023931953, 82.07677363910896, 92.21923385597016, 94.77589948415297].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -2.0943951023931953, 82.07677363910896, 92.21923385597016, 94.77589948415297].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -2.0943951023931953, 82.07677363910896, 92.21923385597016, 94.77589948415297].png",0.911743575554315,0.065782378109118,0.051428671281354,0.009408323913637,0.994190346165356,0.011198418418581,-0.106637865965467,3.92699081698724,4.188790204786386,4.188790204786386,0.3953646457749187,4.254639555456542,0.5281198764592574
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png",0.828749516580212,-0.016893623467673,0.165507280397116,0.401112881276557,0.699124580617478,-0.346639589795101,0.479764809085804,3.92699081698724,4.188790204786386,4.450589592585536,3.682282936213646,1.4327198643171037,3.475423878180905
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png",0.900782202773391,0.133750341125073,0.121310766924358,0.312617563633482,0.804373863654943,0.462233020317598,-0.203945044815402,3.92699081698724,4.188790204786386,4.712388980384686,1.8341981253646722,6.150764332796058,5.871246344648739
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png",0.92897883226082,-0.001830027079815,0.067118710420172,0.422794117630744,0.774246842729073,-0.453338930273782,0.127556947749335,3.92699081698724,4.188790204786386,4.974188368183836,0.8834442246456078,5.907469162048514,5.832575921185395
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png",0.879078907928152,0.13612745571763,0.173074596174896,-0.4404422240525,0.704016975550937,0.456476747635443,0.319373956790418,3.92699081698724,4.188790204786386,2.0,5.843437751624194,5.9312917990515075,2.9275378317046403
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png",0.901702851060582,0.049212763294318,0.025265949844399,-0.609978092635362,0.687565745935719,0.168910243275163,-0.355878351740463,3.92699081698724,4.188790204786386,2.0943951023932,0.27981483046024636,5.755692586805637,1.941750046449883
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png",0.927277935493825,-0.01698809531951,0.148934742799382,0.00636497278817,0.777287019927106,-0.628464155858955,0.028586370436555,3.92699081698724,4.188790204786386,1.8325957145940501,0.23355258109713617,5.878005870641589,1.0782272248426779
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png",0.910442277163312,0.090159709773122,0.048921708922743,-0.154317920373146,0.938758570276305,0.1992610316567,-0.234975248585041,3.92699081698724,4.188790204786386,1.5707963267949,3.2856828190816927,2.7773338612666123,0.7168126793734118
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png",0.939328031466854,0.145132752910795,0.089723158546821,-0.373457994037851,0.668467479160397,0.610740260221341,0.201684631390042,3.92699081698724,4.188790204786386,1.30899693899575,5.7488544005421645,4.5050242143063315,0.8712314232957219
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png",0.826785195013263,-0.013200185279056,0.163460192032817,-0.181082998046708,0.795301066747558,-0.552862389265641,0.170435734469325,3.92699081698724,4.398229715025706,4.283185307179586,0.7782173245100807,0.5874330668476375,0.6975873570496418
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png",0.839105029625605,0.071924042772345,-0.047293348490087,-0.053989171106192,-0.697227069930914,-0.020531483605961,0.714519447278908,3.92699081698724,4.398229715025706,4.188790204786386,2.7040025219232007,5.750519584460079,4.595836081254454
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png",0.918903218970949,0.13074340272423,0.021108228131796,-0.416980108945832,0.719604758449007,0.555122648007596,-0.011637269013968,3.92699081698724,4.398229715025706,4.450589592585536,1.822037158846058,0.5947679635951104,1.35808669176798
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png",0.813595091940596,0.13811884712392,0.191389610262693,0.264419657691941,0.676850010182767,0.634660542603666,-0.262987269660882,3.92699081698724,4.398229715025706,4.712388980384686,2.0887929454852383,6.11897124600776,4.85792853551623
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png",0.799679880539866,0.094619608506643,0.154231054306489,-0.305172760870119,0.718783584350748,0.113829685276277,0.614217019986181,3.92699081698724,4.398229715025706,4.974188368183836,5.322887057557317,5.689027160801032,1.2766225650958205
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png",0.903775115419353,0.005890566788236,0.011824329081875,-0.062898456636816,0.809150367168227,-0.415644333029566,-0.410559686141538,3.92699081698724,4.398229715025706,2.0,0.42303536607852266,3.1222458452083828,5.977849371406101
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png",0.838397845243307,0.066771889201436,0.172176061790116,-0.397785119893469,0.769295474737702,-0.137812284898821,0.480582193875717,3.92699081698724,4.398229715025706,2.0943951023932,5.062088322692055,2.168557922382689,5.233981620282961
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 1.832595714594046, 153.65953429966987, 43.3093578060234, 128.3144095045052].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 1.832595714594046, 153.65953429966987, 43.3093578060234, 128.3144095045052].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 1.832595714594046, 153.65953429966987, 43.3093578060234, 128.3144095045052].png",0.814084510120958,-0.004143408688443,0.183030704095052,0.430160553421124,0.683680727139416,-0.139799318134359,0.572711718290904,3.92699081698724,4.398229715025706,1.8325957145940501,2.8630869273605057,5.610245962946472,2.6507033609133472
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 1.5707963267948966, 34.290445479640674, 46.25245956350106, 142.6534903564165].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 1.5707963267948966, 34.290445479640674, 46.25245956350106, 142.6534903564165].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 1.5707963267948966, 34.290445479640674, 46.25245956350106, 142.6534903564165].png",0.912879668190359,0.005623041126261,0.022311693232947,0.178580294271611,0.818513179963738,-0.496193245802296,-0.227898037603873,3.92699081698724,4.398229715025706,1.5707963267949,2.8745189437433325,2.2701624132445843,4.423413598466176
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 1.308996938995747, 44.350965745412, 131.0584924252132, 162.66029105981065].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 1.308996938995747, 44.350965745412, 131.0584924252132, 162.66029105981065].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 1.308996938995747, 44.350965745412, 131.0584924252132, 162.66029105981065].png",0.910631600771706,0.11669587863118,0.035473390156452,0.599835431092425,0.633269572472478,0.025338088039927,-0.488390300355332,3.92699081698724,4.398229715025706,1.30899693899575,0.36866859515546224,5.394786281621862,5.5806583803214025
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, -2.0, 56.69823460651853, 67.515639824959, 139.57112075480757].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, -2.0, 56.69823460651853, 67.515639824959, 139.57112075480757].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, -2.0, 56.69823460651853, 67.515639824959, 139.57112075480757].png",0.911802927597971,0.031043867258115,0.021102660327104,0.30380888635608,0.881347590498332,-0.305098232887367,-0.194529312914193,3.92699081698724,4.607669225265026,4.283185307179586,0.14956684190277514,4.68378675316373,1.3410439968571666
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, -2.0943951023931953, 38.13937921548493, 156.4373011417356, 26.717859944025378].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, -2.0943951023931953, 38.13937921548493, 156.4373011417356, 26.717859944025378].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, -2.0943951023931953, 38.13937921548493, 156.4373011417356, 26.717859944025378].png",0.925234180204726,0.139129659302781,0.015861922593377,-0.196606549955774,0.75774759281954,0.614257214555903,-0.099259883420768,3.92699081698724,4.607669225265026,4.188790204786386,0.4402673724079236,5.6408537694265135,1.5851187153071251
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, -1.832595714594046, 75.12904985255302, 84.77227257365887, 115.07164142436488].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, -1.832595714594046, 75.12904985255302, 84.77227257365887, 115.07164142436488].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, -1.832595714594046, 75.12904985255302, 84.77227257365887, 115.07164142436488].png",0.913094985546044,0.055164351845705,0.048692589705454,0.173773803476192,0.970734058667565,-0.083527995344505,-0.143182144703672,3.92699081698724,4.607669225265026,4.450589592585536,6.014011473578094,3.0908635803248785,1.9743058951325168
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, -1.5707963267948966, 85.90250838868585, 46.5022268939446, 49.94938638977534].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, -1.5707963267948966, 85.90250838868585, 46.5022268939446, 49.94938638977534].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, -1.5707963267948966, 85.90250838868585, 46.5022268939446, 49.94938638977534].png",0.918360718611566,0.006259618061593,0.091465255925514,-0.369062841893129,0.850598584193346,-0.333114356744581,-0.17120015371689,3.92699081698724,4.607669225265026,4.712388980384686,4.221099395351743,2.5199297436881025,5.967089239518266
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, -1.308996938995747, 153.58491864088688, 88.10828493838868, 141.66928655742464].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, -1.308996938995747, 153.58491864088688, 88.10828493838868, 141.66928655742464].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, -1.308996938995747, 153.58491864088688, 88.10828493838868, 141.66928655742464].png",0.83778331395415,0.054787674469027,0.151972816723635,0.356967707380146,0.786059208450241,0.22265206761406,0.452891856280865,3.92699081698724,4.607669225265026,4.974188368183836,2.7884712685774815,0.14369063787509617,3.4392097994741917
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, 2.0, 121.46754179367609, 80.00679080978357, 162.16075944719313].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, 2.0, 121.46754179367609, 80.00679080978357, 162.16075944719313].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, 2.0, 121.46754179367609, 80.00679080978357, 162.16075944719313].png",0.881613468536229,0.046204380405212,0.152701852653571,0.557134637673166,0.779830946357582,0.102179607216831,0.266503317947154,3.92699081698724,4.607669225265026,2.0,2.0870209572644143,4.60856712362915,5.081126767703402
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, 2.0943951023931953, 19.188476183259887, 11.80921803968915, 161.40030502233324].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, 2.0943951023931953, 19.188476183259887, 11.80921803968915, 161.40030502233324].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, 2.0943951023931953, 19.188476183259887, 11.80921803968915, 161.40030502233324].png",0.939094242347261,-0.016282182308086,0.021414057769292,0.049963139786219,0.72927479997739,-0.681265586218493,-0.039232025374868,3.92699081698724,4.607669225265026,2.0943951023932,0.33892026172169665,5.52603273251011,4.320672342843402
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, 1.832595714594046, 165.72207751299132, 2.240003366460497, 17.871916949337848].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, 1.832595714594046, 165.72207751299132, 2.240003366460497, 17.871916949337848].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, 1.832595714594046, 165.72207751299132, 2.240003366460497, 17.871916949337848].png",0.741326702667698,-0.031541206888906,0.195442054044047,-0.014494282104267,0.710322261203413,-0.701123451612466,0.060482283556211,3.92699081698724,4.607669225265026,1.8325957145940501,2.3592595263223046,2.2400033664610968,5.30554633497869
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, 1.5707963267948966, 34.789393067409094, 77.66102056242354, 64.73202788612758].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, 1.5707963267948966, 34.789393067409094, 77.66102056242354, 64.73202788612758].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, 1.5707963267948966, 34.789393067409094, 77.66102056242354, 64.73202788612758].png",0.893675161522107,0.043719130618421,0.01454620588486,-0.270212487653527,0.839608529056121,-0.008092656876124,-0.471144604507994,3.92699081698724,4.607669225265026,1.5707963267949,3.37346653151171,2.2627968762691637,1.9001748143318054
"capturas/raw/img_[3.9269908169872414, -1.6755160819145565, 1.308996938995747, 119.02190598251653, 166.4220279894274, 133.2999788724593].png","capturas/raw1/img_[3.9269908169872414, -1.6755160819145565, 1.308996938995747, 119.02190598251653, 166.4220279894274, 133.2999788724593].png","capturas/raw2/img_[3.9269908169872414, -1.6755160819145565, 1.308996938995747, 119.02190598251653, 166.4220279894274, 133.2999788724593].png",0.849550062065467,0.138506686719345,0.198438024951567,0.11233505347345,0.768366972553852,0.627025554351145,-0.061903032560486,3.92699081698724,4.607669225265026,1.30899693899575,5.924570453285,3.0592100027583626,1.3530874216877748
